"Timestamp","Bangla Comments","Result"
"2018/12/27 1:39:33 AM GMT+6","আবেগহীন একটা লিজেন্ড, ওর মানুষিক শক্তি অনেক, সমালোচনা পাত্তা দেয় না । যতই ভাল খেলুক পাবলিক কেন যে সমালোচনা করে !","প্রশংসা"
"2018/12/27 1:39:42 AM GMT+6","আশা করি, অতীত ভুলে আগামী ম্যাচগুলোতে ভালো খেলবে বাংলাদেশ।।","ইতিবাচক"
"2018/12/27 1:40:05 AM GMT+6","বাংলাদেশের একমাত্র প্রফেশনাল ক্রিকেটার। আবেগ সরিয়ে যে নিজের খেলাটা বছরের পর বছর খেলে যাচ্ছে। কারোর কোনো কথা তোয়াক্কা করছে না, কানে তুলছে না।","প্রশংসা"
"2018/12/27 1:40:43 AM GMT+6","খেলোয়ার হিসাবে তার চেয়ে বড় মাপের কেউ আমাদের দেশে ছিল না, আর এমন বড় মাপের খেলোয়ার ভবিষ্যতেও পাওয়া যাবে কিনা জানিনা। কিন্তু তার মতো বাস্তববাদী, সত্যবাদী,স্বচ্ছ কোন খেলোয়ার যে আমরা পাব না, এ বিষয়ে আমার কোন সন্দেহ নেই। সত্য বলার কারণে তাকে অনেক প্রতিকুলতার মুখোমুখিও হতে হয়। আমরা কিছু (আসলে বেশ কিছু) মানুষ তাকে নিয়ে সমালোচনা করি শুধুমাত্র ঈর্ষার পরায়নতার কারণে। এখন হয়তো আমরা তাকে সেভাবে মূল্যায়ন করি না যতটুকু তার প্রাপ্য, কিন্তু যখন তিনি অবসরে যাবেন তখন হয়ত বুঝব তার মূল্য। আমরা সৌভাগ্যবান যে সাকিব আল হাসান আমাদের বাংলাদেশে জন্মেছেন। We are proud to have you in Bangladesh Cricket Team. Long live Shakib.","প্রশংসা"
"2018/12/27 1:41:06 AM GMT+6","ঠিক, কিছু মানুষের স্বভাবটাই এমন। সমালোচনা না করলে তাদের পেটের ভাত হজম হয় না।","সমালোোচনা"
"2018/12/27 1:41:30 AM GMT+6","এক ম্যাচ জিততে না জিততেই আবার সেই একই প্রশংসায় ভাসানো । এসব কবে যে যাবে? এক ম্যাচ জিততেই তারা আবার সাহস ফিরে পেল???","নেতিবাচক"
"2018/12/27 1:42:13 AM GMT+6","সাকিব বাংলাদেশের অল টাইম বেস্ট প্লেয়ার | হাজার চেষ্টা করলেও আর একজন সাকিব আসবে না | ও শারীরিক ও মানসিক ভাবে অত্যন্ত শক্তিশালী, ফালতু আবেগের ধার ধরে না | এতো বৎসর ধরে আন্তর্জাতিক ক্রিকেট খেলে চলেছে, ইনজুরিতে পড়েছে সামান্যই | পারফরমেন্সও ওর ধারে  কাছে কেউ নাই | এক সাকিব কোনো কারণে না খেললে ওর বদলে দুজনকে নামাতে হয়, এতে একজন ব্যাটসম্যান বা একজন বোলার কমে যায় | এতো কিছুর পরও সবাই সাকিবের এতো সমালোচনা করে, কারণ আর কিছু না, হিংসা | সাকিব তুমি এগিয়ে যাও (যদিও তুমি সমালোচনা কেয়ার করো না, তবুও জেনো), আমরা আছি তোমার সাথে, আমরা অনেকজন ...","প্রশংসা"
"2018/12/27 1:42:34 AM GMT+6","সুন্দর কমেন্ট। ধন্যবাদ।","প্রশংসা"
"2018/12/27 1:42:47 AM GMT+6","সাহস ছিল কবে? স্বাধীনভাবেই খেলতে পারেনা, সাহস নিয়ে খেলবে কি করে?","সমালোোচনা"
"2018/12/27 1:44:00 AM GMT+6","সাকিব অবশ্যই বাংলাদেশের একজন লিজেন্ড ক্রিকেটার। হয়তোবা ক্যারিয়ার শেষে ক্রিকেটেরই অন্যতম লিজেন্ড অলরাউন্ডার হবে, সেই আশাই আমরা করি। কিন্তু সাকিব ভালো অধিনায়ক কখনই না। বিসিবির উচিত ছিল টেস্ট এ মাহমুদুল্লাহ ও টি-২০ তে তামিমকে অধিনায়ক করা, আর ওয়ানডেতে তো বস মাশরাফি আছেই।","সমালোোচনা"
"2018/12/27 1:44:48 AM GMT+6","যদি সত্যিই অপরাধ প্রমাণিত হয় তাহলে যথোপযুক্ত শাস্তি তার প্রাপ্তি।।","নেতিবাচক"
"2018/12/27 1:45:02 AM GMT+6","এদের চরিত্র খুবই খারাপ।","সমালোোচনা"
"2018/12/27 1:45:15 AM GMT+6","টাকা আর যশের ঠেলা সামাল দিতে পারছেনা!","সমালোোচনা"
"2018/12/27 1:45:33 AM GMT+6","টেষ্ট খেলায় নিজের দেশে সবাই রাজা।","ইতিবাচক"
"2018/12/27 1:45:48 AM GMT+6","সাবাশ বাংলাদেশ....","প্রশংসা"
